Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription,numBytes
2017-03-19 06:58:40.256,0.052,TCP  ,OPENSTACK_NET,59057,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-19 06:58:40.256,0.071,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59058.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-19 06:58:40.256,0.071,TCP  ,OPENSTACK_NET,59058,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-19 06:58:40.572,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63827.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-19 06:58:40.572,0.055,TCP  ,OPENSTACK_NET,63827,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-19 06:58:40.572,0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63828.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-19 06:58:40.572,0.048,TCP  ,OPENSTACK_NET,63828,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-19 07:01:40.451,0.035,TCP  ,16122_216,42421,EXT_SERVER,8007.0,2,      92,1,...RS.,0,suspicious,---,---,---,92.0
2017-03-19 07:01:40.451,0.035,TCP  ,EXT_SERVER,8007,16122_216,42421.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:02:13.568,5.404,TCP  ,10004_36,37643,EXT_SERVER,22.0,4,     226,1,...RS.,0,suspicious,---,---,---,226.0
2017-03-19 07:02:13.568,5.404,TCP  ,EXT_SERVER,22,10004_36,37643.0,5,     300,1,.A..S.,0,suspicious,---,---,---,300.0
2017-03-19 07:00:48.711,99.784,TCP  ,10004_36,36031,EXT_SERVER,22.0,8,     481,1,.APRSF,0,suspicious,---,---,---,481.0
2017-03-19 07:00:48.711,99.784,TCP  ,EXT_SERVER,22,10004_36,36031.0,12,    5823,1,.AP.SF,0,suspicious,---,---,---,5823.0
2017-03-19 07:02:36.603,5.618,TCP  ,10006_27,26330,EXT_SERVER,22.0,6,     353,1,.APRSF,0,suspicious,---,---,---,353.0
2017-03-19 07:02:36.603,5.618,TCP  ,EXT_SERVER,22,10006_27,26330.0,7,    2447,1,.AP.SF,0,suspicious,---,---,---,2447.0
2017-03-19 07:02:24.571,31.406,TCP  ,10004_36,20303,EXT_SERVER,22.0,2,     106,1,...RS.,0,suspicious,---,---,---,106.0
2017-03-19 07:02:24.571,31.406,TCP  ,EXT_SERVER,22,10004_36,20303.0,6,     360,1,.A..S.,0,suspicious,---,---,---,360.0
2017-03-19 06:02:58.739,120.42,TCP  ,10004_36,23879,EXT_SERVER,22.0,5,     298,1,.AP.S.,0,suspicious,---,---,---,298.0
2017-03-19 06:02:58.739,120.42,TCP  ,EXT_SERVER,22,10004_36,23879.0,14,    8638,1,.AP.SF,0,suspicious,---,---,---,8638.0
2017-03-19 06:58:19.056,101.47,TCP  ,10004_36,41033,EXT_SERVER,22.0,4,     255,1,.AP.SF,0,suspicious,---,---,---,255.0
2017-03-19 06:58:19.056,101.47,TCP  ,EXT_SERVER,22,10004_36,41033.0,12,    5848,1,.AP.SF,0,suspicious,---,---,---,5848.0
2017-03-19 06:59:55.286,11.577,TCP  ,10006_27,31283,EXT_SERVER,22.0,18,    2499,1,.AP.SF,0,suspicious,---,---,---,2499.0
2017-03-19 06:59:55.286,11.577,TCP  ,EXT_SERVER,22,10006_27,31283.0,23,    3499,1,.AP.SF,0,suspicious,---,---,---,3499.0
2017-03-19 07:03:08.378,0.0,TCP  ,EXT_SERVER,23,16135_158,8060.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:03:08.378,0.0,TCP  ,16135_158,8060,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:00:18.912,0.0,UDP  ,13062_193,9568,EXT_SERVER,5050.0,1,     466,1,......,0,suspicious,---,---,---,466.0
2017-03-19 07:00:18.912,0.0,ICMP ,EXT_SERVER,0,13062_193,3.3,1,     494,1,......,0,suspicious,---,---,---,494.0
2017-03-19 07:03:02.124,24.447,TCP  ,10004_36,52648,EXT_SERVER,22.0,5,     307,1,.APRS.,0,suspicious,---,---,---,307.0
2017-03-19 07:03:02.124,24.447,TCP  ,EXT_SERVER,22,10004_36,52648.0,9,     705,1,.AP.S.,0,suspicious,---,---,---,705.0
2017-03-19 07:01:28.369,122.845,TCP  ,10004_36,17080,EXT_SERVER,22.0,6,     337,1,.APRS.,0,suspicious,---,---,---,337.0
2017-03-19 07:01:28.369,122.845,TCP  ,EXT_SERVER,22,10004_36,17080.0,14,    2056,1,.AP.SF,0,suspicious,---,---,---,2056.0
2017-03-19 07:00:48.885,0.0,UDP  ,10525_146,34155,EXT_SERVER,1900.0,1,     122,1,......,0,suspicious,---,---,---,122.0
2017-03-19 07:00:48.885,0.0,ICMP ,EXT_SERVER,0,10525_146,3.3,1,     150,1,......,0,suspicious,---,---,---,150.0
2017-03-19 07:03:45.390,9.408,TCP  ,10004_36,15944,EXT_SERVER,22.0,8,     519,1,.APRSF,0,suspicious,---,---,---,519.0
2017-03-19 07:03:45.390,9.408,TCP  ,EXT_SERVER,22,10004_36,15944.0,9,    1599,1,.AP.S.,0,suspicious,---,---,---,1599.0
2017-03-19 06:59:04.734,120.422,TCP  ,10004_36,32361,EXT_SERVER,22.0,4,     231,1,.AP.SF,0,suspicious,---,---,---,231.0
2017-03-19 06:59:04.734,120.422,TCP  ,EXT_SERVER,22,10004_36,32361.0,12,    6683,1,.AP.SF,0,suspicious,---,---,---,6683.0
2017-03-19 07:04:24.066,0.001,TCP  ,16136_36,3468,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:04:24.066,0.001,TCP  ,EXT_SERVER,23,16136_36,3468.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:01:40.205,0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59107.0,7,     561,1,.AP.SF,0,normal,---,---,---,561.0
2017-03-19 07:01:40.205,0.073,TCP  ,OPENSTACK_NET,59107,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,589.0
2017-03-19 07:01:40.223,0.094,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59108.0,7,    1723,1,.AP.SF,0,normal,---,---,---,1723.0
2017-03-19 07:01:40.223,0.094,TCP  ,OPENSTACK_NET,59108,EXT_SERVER,8000.0,5,     533,1,.AP.SF,0,normal,---,---,---,533.0
2017-03-19 07:01:40.253,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59109.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-19 07:01:40.253,0.062,TCP  ,OPENSTACK_NET,59109,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-19 07:01:40.253,0.065,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59110.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-19 07:01:40.253,0.065,TCP  ,OPENSTACK_NET,59110,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-19 07:01:40.570,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63881.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-19 07:01:40.570,0.058,TCP  ,OPENSTACK_NET,63881,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-19 07:01:40.571,0.039,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63882.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-19 07:01:40.571,0.039,TCP  ,OPENSTACK_NET,63882,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-19 07:01:40.588,0.043,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63883.0,7,     561,1,.AP.SF,0,normal,---,---,---,561.0
2017-03-19 07:01:40.588,0.043,TCP  ,OPENSTACK_NET,63883,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,589.0
2017-03-19 07:04:33.603,7.381,TCP  ,10004_36,54575,EXT_SERVER,22.0,5,     301,1,.APRSF,0,suspicious,---,---,---,301.0
2017-03-19 07:04:33.603,7.381,TCP  ,EXT_SERVER,22,10004_36,54575.0,8,    2507,1,.AP.SF,0,suspicious,---,---,---,2507.0
2017-03-19 07:01:42.923,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63884.0,7,    1723,1,.AP.SF,0,normal,---,---,---,1723.0
2017-03-19 07:01:42.923,0.062,TCP  ,OPENSTACK_NET,63884,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,579.0
2017-03-19 07:01:42.926,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63885.0,7,     639,1,.AP.SF,0,normal,---,---,---,639.0
2017-03-19 07:01:42.926,0.056,TCP  ,OPENSTACK_NET,63885,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,614.0
2017-03-19 07:01:43.103,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59111.0,7,     639,1,.AP.SF,0,normal,---,---,---,639.0
2017-03-19 07:01:43.103,0.052,TCP  ,OPENSTACK_NET,59111,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,614.0
2017-03-19 07:01:56.620,0.017,UDP  ,10014_199,123,EXT_SERVER,50990.0,1,      76,1,......,0,suspicious,---,---,---,76.0
2017-03-19 07:01:56.620,0.017,UDP  ,EXT_SERVER,50990,10014_199,123.0,1,      76,1,......,0,suspicious,---,---,---,76.0
2017-03-19 07:00:05.352,123.426,TCP  ,10004_36,10869,EXT_SERVER,22.0,5,     283,1,.AP.SF,0,suspicious,---,---,---,283.0
2017-03-19 07:00:05.352,123.426,TCP  ,EXT_SERVER,22,10004_36,10869.0,16,    8797,1,.AP.SF,0,suspicious,---,---,---,8797.0
2017-03-19 07:01:15.794,66.685,TCP  ,10006_27,51823,EXT_SERVER,22.0,7,     483,1,.AP.SF,0,suspicious,---,---,---,483.0
2017-03-19 07:01:15.794,66.685,TCP  ,EXT_SERVER,22,10006_27,51823.0,15,    2116,1,.AP.SF,0,suspicious,---,---,---,2116.0
2017-03-19 07:05:21.743,13.673,TCP  ,10004_36,39781,EXT_SERVER,22.0,7,     428,1,.APRSF,0,suspicious,---,---,---,428.0
2017-03-19 07:05:21.743,13.673,TCP  ,EXT_SERVER,22,10004_36,39781.0,10,    4616,1,.AP.SF,0,suspicious,---,---,---,4616.0
2017-03-19 07:05:21.547,16.293,TCP  ,10006_27,59289,EXT_SERVER,22.0,9,     565,1,.APRSF,0,suspicious,---,---,---,565.0
2017-03-19 07:05:21.547,16.293,TCP  ,EXT_SERVER,22,10006_27,59289.0,13,    1934,1,.AP.SF,0,suspicious,---,---,---,1934.0
2017-03-19 07:05:58.316,0.0,TCP  ,16137_78,13492,EXT_SERVER,5358.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:05:58.316,0.0,TCP  ,EXT_SERVER,5358,16137_78,13492.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:06:21.024,0.001,TCP  ,16138_32,60176,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:06:21.024,0.001,TCP  ,EXT_SERVER,23,16138_32,60176.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:06:26.934,0.0,TCP  ,10083_58,110,EXT_SERVER,110.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:06:26.934,0.0,TCP  ,EXT_SERVER,110,10083_58,110.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:06:15.446,12.195,TCP  ,10004_36,18160,EXT_SERVER,22.0,9,     493,1,.APRSF,0,suspicious,---,---,---,493.0
2017-03-19 07:06:15.446,12.195,TCP  ,EXT_SERVER,22,10004_36,18160.0,11,    4565,1,.AP.S.,0,suspicious,---,---,---,4565.0
2017-03-19 06:07:58.149,30.997,TCP  ,10004_36,32919,EXT_SERVER,22.0,1,      60,1,....S.,0,suspicious,---,---,---,60.0
2017-03-19 06:07:58.149,30.997,TCP  ,EXT_SERVER,22,10004_36,32919.0,6,     360,1,.A..S.,0,suspicious,---,---,---,360.0
2017-03-19 07:06:58.371,0.0,TCP  ,10557_85,45635,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:06:58.371,0.0,TCP  ,EXT_SERVER,23,10557_85,45635.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:06:58.565,4.406,TCP  ,10004_36,59078,EXT_SERVER,22.0,3,     166,1,...RS.,0,suspicious,---,---,---,166.0
2017-03-19 07:06:58.565,4.406,TCP  ,EXT_SERVER,22,10004_36,59078.0,4,     240,1,.A..S.,0,suspicious,---,---,---,240.0
2017-03-19 07:03:58.808,9.709,TCP  ,10006_27,12811,EXT_SERVER,22.0,18,    2403,1,.AP.SF,0,suspicious,---,---,---,2403.0
2017-03-19 07:03:58.808,9.709,TCP  ,EXT_SERVER,22,10006_27,12811.0,20,    3249,1,.AP.SF,0,suspicious,---,---,---,3249.0
2017-03-19 07:07:02.571,12.664,TCP  ,10004_36,45917,EXT_SERVER,22.0,5,     301,1,.APRSF,0,suspicious,---,---,---,301.0
2017-03-19 07:07:02.571,12.664,TCP  ,EXT_SERVER,22,10004_36,45917.0,8,    2540,1,.AP.SF,0,suspicious,---,---,---,2540.0
2017-03-19 07:04:24.879,0.0,UDP  ,16139_24,43237,EXT_SERVER,123.0,1,      76,1,......,0,suspicious,---,---,---,76.0
2017-03-19 07:04:24.879,0.0,ICMP ,EXT_SERVER,0,16139_24,3.3,1,     104,1,......,0,suspicious,---,---,---,104.0
2017-03-19 07:07:34.181,0.0,TCP  ,16140_232,32455,EXT_SERVER,5358.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:07:34.181,0.0,TCP  ,EXT_SERVER,5358,16140_232,32455.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:04:40.259,0.086,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59160.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-19 07:04:40.259,0.086,TCP  ,OPENSTACK_NET,59160,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-19 07:04:40.259,0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59161.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-19 07:04:40.259,0.066,TCP  ,OPENSTACK_NET,59161,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-19 07:04:40.575,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63935.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-19 07:04:40.575,0.053,TCP  ,OPENSTACK_NET,63935,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-19 07:04:40.575,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63934.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-19 07:04:40.575,0.049,TCP  ,OPENSTACK_NET,63934,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-19 07:07:46.416,3.403,TCP  ,10004_36,18792,EXT_SERVER,22.0,2,     106,1,...RS.,0,suspicious,---,---,---,106.0
2017-03-19 07:07:46.416,3.403,TCP  ,EXT_SERVER,22,10004_36,18792.0,3,     180,1,.A..S.,0,suspicious,---,---,---,180.0
2017-03-19 07:08:10.067,0.036,TCP  ,16122_216,42421,EXT_SERVER,8112.0,2,      92,1,...RS.,0,suspicious,---,---,---,92.0
2017-03-19 07:08:10.067,0.036,TCP  ,EXT_SERVER,8112,16122_216,42421.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:08:39.773,0.0,TCP  ,16122_216,42421,EXT_SERVER,98.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:08:39.773,0.0,TCP  ,EXT_SERVER,98,16122_216,42421.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:09:02.433,0.0,TCP  ,15944_209,52247,EXT_SERVER,2323.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:09:02.433,0.0,TCP  ,EXT_SERVER,2323,15944_209,52247.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:09:16.505,6.231,TCP  ,10004_36,63044,EXT_SERVER,22.0,7,     381,1,.APRSF,0,suspicious,---,---,---,381.0
2017-03-19 07:09:16.505,6.231,TCP  ,EXT_SERVER,22,10004_36,63044.0,9,    4445,1,.AP.S.,0,suspicious,---,---,---,4445.0
2017-03-19 07:09:38.162,0.0,TCP  ,EXT_SERVER,7547,16141_33,23186.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:09:38.162,0.0,TCP  ,16141_33,23186,EXT_SERVER,7547.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 06:11:08.292,32.006,TCP  ,10004_36,46681,EXT_SERVER,22.0,2,     120,1,....S.,0,suspicious,---,---,---,120.0
2017-03-19 06:11:08.292,32.006,TCP  ,EXT_SERVER,22,10004_36,46681.0,7,     420,1,.A..S.,0,suspicious,---,---,---,420.0
2017-03-19 07:06:40.207,0.07,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59194.0,7,     561,1,.AP.SF,0,normal,---,---,---,561.0
2017-03-19 07:06:40.207,0.07,TCP  ,OPENSTACK_NET,59194,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,589.0
2017-03-19 07:06:40.221,0.076,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59195.0,7,    1723,1,.AP.SF,0,normal,---,---,---,1723.0
2017-03-19 07:06:40.221,0.076,TCP  ,OPENSTACK_NET,59195,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,579.0
2017-03-19 07:06:40.588,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63966.0,7,     561,1,.AP.SF,0,normal,---,---,---,561.0
2017-03-19 07:06:40.588,0.059,TCP  ,OPENSTACK_NET,63966,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,589.0
2017-03-19 07:06:40.695,0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63967.0,7,    1723,1,.AP.SF,0,normal,---,---,---,1723.0
2017-03-19 07:06:40.695,0.061,TCP  ,OPENSTACK_NET,63967,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,579.0
2017-03-19 07:09:47.971,0.0,TCP  ,12627_53,60101,EXT_SERVER,1080.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:09:47.971,0.0,TCP  ,EXT_SERVER,1080,12627_53,60101.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:09:43.696,5.569,TCP  ,10006_27,19804,EXT_SERVER,22.0,6,     353,1,.APRSF,0,suspicious,---,---,---,353.0
2017-03-19 07:09:43.696,5.569,TCP  ,EXT_SERVER,22,10006_27,19804.0,7,    1471,1,.AP.SF,0,suspicious,---,---,---,1471.0
2017-03-19 07:06:40.618,12.595,TCP  ,10006_27,17288,EXT_SERVER,22.0,19,    2463,1,.AP.SF,0,suspicious,---,---,---,2463.0
2017-03-19 07:06:40.618,12.595,TCP  ,EXT_SERVER,22,10006_27,17288.0,23,    4269,1,.AP.SF,0,suspicious,---,---,---,4269.0
2017-03-19 07:09:59.139,0.0,TCP  ,16122_216,42421,EXT_SERVER,99.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:09:59.139,0.0,TCP  ,EXT_SERVER,99,16122_216,42421.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:08:29.839,120.831,TCP  ,10004_36,38855,EXT_SERVER,22.0,7,     393,1,.APRSF,0,suspicious,---,---,---,393.0
2017-03-19 07:08:29.839,120.831,TCP  ,EXT_SERVER,22,10004_36,38855.0,7,    1454,1,.AP.SF,0,suspicious,---,---,---,1454.0
2017-03-19 07:07:40.263,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59212.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-19 07:07:40.263,0.062,TCP  ,OPENSTACK_NET,59212,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-19 07:07:40.263,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59213.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-19 07:07:40.263,0.049,TCP  ,OPENSTACK_NET,59213,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-19 07:07:40.572,0.057,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63986.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-19 07:07:40.572,0.057,TCP  ,OPENSTACK_NET,63986,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-19 07:07:40.572,0.039,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63987.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-19 07:07:40.572,0.039,TCP  ,OPENSTACK_NET,63987,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-19 07:10:40.636,0.0,TCP  ,16122_216,42421,EXT_SERVER,9098.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:10:40.636,0.0,TCP  ,EXT_SERVER,9098,16122_216,42421.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:07:42.273,0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63988.0,7,     639,1,.AP.SF,0,normal,---,---,---,639.0
2017-03-19 07:07:42.273,0.048,TCP  ,OPENSTACK_NET,63988,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,614.0
2017-03-19 07:07:42.559,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59214.0,7,     639,1,.AP.SF,0,normal,---,---,---,639.0
2017-03-19 07:07:42.559,0.049,TCP  ,OPENSTACK_NET,59214,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,614.0
2017-03-19 07:10:49.559,6.672,TCP  ,10004_36,55531,EXT_SERVER,22.0,5,     292,1,.APRS.,0,suspicious,---,---,---,292.0
2017-03-19 07:10:49.559,6.672,TCP  ,EXT_SERVER,22,10004_36,55531.0,7,    2418,1,.AP.S.,0,suspicious,---,---,---,2418.0
2017-03-19 07:08:51.511,0.0,UDP  ,10025_123,5074,EXT_SERVER,5060.0,1,     437,1,......,0,suspicious,---,---,---,437.0
2017-03-19 07:08:51.511,0.0,ICMP ,EXT_SERVER,0,10025_123,3.3,1,     465,1,......,0,suspicious,---,---,---,465.0
2017-03-19 07:12:24.155,5.422,TCP  ,10004_36,56494,EXT_SERVER,22.0,4,     226,1,...RS.,0,suspicious,---,---,---,226.0
2017-03-19 07:12:24.155,5.422,TCP  ,EXT_SERVER,22,10004_36,56494.0,5,     300,1,.A..S.,0,suspicious,---,---,---,300.0
2017-03-19 07:12:29.787,5.556,TCP  ,10006_27,62805,EXT_SERVER,22.0,7,     420,1,.APRSF,0,suspicious,---,---,---,420.0
2017-03-19 07:12:29.787,5.556,TCP  ,EXT_SERVER,22,10006_27,62805.0,9,    1599,1,.AP.SF,0,suspicious,---,---,---,1599.0
2017-03-19 07:12:38.910,0.362,TCP  ,EXT_SERVER,22,16142_83,7522.0,1,      44,1,.A..S.,0,suspicious,---,---,---,44.0
2017-03-19 07:12:38.910,0.362,TCP  ,16142_83,7522,EXT_SERVER,22.0,2,      92,1,...RS.,0,suspicious,---,---,---,92.0
2017-03-19 07:07:53.409,123.849,TCP  ,10004_36,53881,EXT_SERVER,22.0,6,     340,1,.A..SF,0,suspicious,---,---,---,340.0
2017-03-19 07:07:53.409,123.849,TCP  ,EXT_SERVER,22,10004_36,53881.0,11,     816,1,.AP.SF,0,suspicious,---,---,---,816.0
2017-03-19 07:12:57.022,0.0,TCP  ,16143_168,30338,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:12:57.022,0.0,TCP  ,EXT_SERVER,23,16143_168,30338.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:13:11.169,0.0,TCP  ,16122_216,42421,EXT_SERVER,9095.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:13:11.169,0.0,TCP  ,EXT_SERVER,9095,16122_216,42421.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:10:40.252,0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59263.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-19 07:10:40.252,0.061,TCP  ,OPENSTACK_NET,59263,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-19 07:10:40.252,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59264.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-19 07:10:40.252,0.049,TCP  ,OPENSTACK_NET,59264,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-19 07:10:40.571,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64037.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-19 07:10:40.571,0.055,TCP  ,OPENSTACK_NET,64037,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-19 07:10:40.571,0.041,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64038.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-19 07:10:40.571,0.041,TCP  ,OPENSTACK_NET,64038,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-19 07:13:58.988,0.0,TCP  ,16144_227,57675,EXT_SERVER,2323.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:13:58.988,0.0,TCP  ,EXT_SERVER,2323,16144_227,57675.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-19 07:13:57.260,6.707,TCP  ,10004_36,53885,EXT_SERVER,22.0,7,     393,1,.APRSF,0,suspicious,---,---,---,393.0
2017-03-19 07:13:57.260,6.707,TCP  ,EXT_SERVER,22,10004_36,53885.0,8,    4381,1,.AP.S.,0,suspicious,---,---,---,4381.0
2017-03-19 07:14:29.448,0.0,TCP  ,11839_92,3059,EXT_SERVER,3306.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-19 07:14:29.448,0.0,TCP  ,EXT_SERVER,3306,11839_92,3059.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
